LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC000131,2012-08-29,0.11199999999999999,0.15616666666666665,0.642,48,0.14178397312623522,7.495999999999999,0.061
MAC000131,2012-08-30,0.0945,0.11175,0.28800000000000003,48,0.05722761571129799,5.364,0.055
MAC000131,2012-08-31,0.08900000000000001,0.16866666666666671,0.753,48,0.1888041125288361,8.096000000000002,0.054000000000000006
MAC000131,2012-09-01,0.0935,0.13147916666666667,0.777,48,0.11587851113977787,6.311000000000001,0.057
MAC000131,2012-09-02,0.106,0.1338125,0.545,48,0.09680593797727274,6.422999999999999,0.057
MAC000131,2012-09-03,0.1155,0.16660416666666664,0.648,48,0.14402640709160358,7.996999999999999,0.059
MAC000131,2012-09-04,0.09699999999999999,0.116,0.324,48,0.0642664003408154,5.568,0.058
MAC000131,2012-09-05,0.1085,0.17749999999999996,0.779,48,0.18322814519469807,8.519999999999998,0.057
MAC000131,2012-09-06,0.1115,0.17485416666666664,0.804,48,0.1936570767788382,8.392999999999999,0.057
MAC000131,2012-09-07,0.0995,0.1835416666666666,0.7170000000000001,48,0.19190777465134445,8.809999999999997,0.057
MAC000131,2012-09-08,0.128,0.13708333333333336,0.301,48,0.06336279643159072,6.580000000000001,0.057
MAC000131,2012-09-09,0.1165,0.14125,0.8859999999999999,48,0.12371870977720452,6.78,0.059
MAC000131,2012-09-10,0.1095,0.14391666666666672,0.645,48,0.10694934838776424,6.908000000000002,0.056
MAC000131,2012-09-11,0.1155,0.12166666666666667,0.285,48,0.052072099497708836,5.840000000000002,0.059
MAC000131,2012-09-12,0.129,0.19510416666666666,0.65,48,0.195463033408054,9.365,0.054000000000000006
MAC000131,2012-09-13,0.12300000000000001,0.1929583333333333,0.929,48,0.2085216411375448,9.262,0.054000000000000006
MAC000131,2012-09-14,0.1185,0.18722916666666667,0.752,48,0.20054195078542214,8.987,0.056
MAC000131,2012-09-15,0.1405,0.14995833333333333,0.601,48,0.10368814912758133,7.198,0.056
MAC000131,2012-09-16,0.11900000000000001,0.13212500000000002,0.318,48,0.0640766246753622,6.342000000000001,0.063
MAC000131,2012-09-17,0.1135,0.19631250000000006,0.8170000000000001,48,0.2099117500740464,9.423000000000002,0.059
MAC000131,2012-09-18,0.1,0.19468750000000004,0.7490000000000001,48,0.2057600499083772,9.345000000000002,0.055
MAC000131,2012-09-19,0.124,0.2568541666666667,1.122,48,0.2893718795306838,12.329000000000002,0.054000000000000006
MAC000131,2012-09-20,0.135,0.25429166666666664,0.879,48,0.25151785676071503,12.206,0.054000000000000006
MAC000131,2012-09-21,0.09300000000000001,0.1850625,0.7759999999999999,48,0.2020578604988227,8.883000000000003,0.055
MAC000131,2012-09-22,0.1045,0.2130208333333333,1.375,48,0.2650260918173372,10.224999999999998,0.054000000000000006
MAC000131,2012-09-23,0.128,0.28366666666666657,0.736,48,0.25801099542241457,13.615999999999996,0.055
MAC000131,2012-09-24,0.134,0.243375,0.757,48,0.2361083978428444,11.682,0.054000000000000006
MAC000131,2012-09-25,0.097,0.19729166666666664,1.05,48,0.2313668872695976,9.469999999999997,0.057
MAC000131,2012-09-26,0.10300000000000001,0.2685208333333333,1.082,48,0.2938456672344894,12.889000000000001,0.056
MAC000131,2012-09-27,0.1265,0.2819583333333333,0.785,48,0.2607490811744757,13.534,0.053
MAC000131,2012-09-28,0.14,0.28491666666666665,0.807,48,0.26978713700022866,13.675999999999998,0.055
MAC000131,2012-09-29,0.0865,0.15968749999999995,1.006,48,0.19975337520115974,7.664999999999997,0.056
MAC000131,2012-09-30,0.13,0.2646250000000001,0.804,48,0.25518350718732885,12.702000000000005,0.056
MAC000131,2012-10-01,0.13,0.25029166666666663,0.821,48,0.2477648128412699,12.013999999999998,0.055
MAC000131,2012-10-02,0.10800000000000001,0.22072916666666667,0.745,48,0.23271046201493756,10.595,0.053
MAC000131,2012-10-03,0.1365,0.3187083333333333,1.136,48,0.3005720049203584,15.297999999999998,0.057
MAC000131,2012-10-04,0.08099999999999999,0.21447916666666667,0.835,48,0.2468589906381075,10.295,0.056
MAC000131,2012-10-05,0.0945,0.24897916875,1.0650001,48,0.3073462647136324,11.951000099999998,0.056
MAC000131,2012-10-06,0.1385,0.2601875,1.007,48,0.26960449016479915,12.489,0.055
MAC000131,2012-10-07,0.117,0.24543749999999995,1.027,48,0.2770994065620157,11.780999999999995,0.055
MAC000131,2012-10-08,0.1285,0.22760416666666666,0.6990000000000001,48,0.21407273963447548,10.925,0.057
MAC000131,2012-10-09,0.1405,0.22520833333333334,0.7809999999999999,48,0.2154518219664259,10.810000000000002,0.061
MAC000131,2012-10-10,0.128,0.20333333333333334,0.636,48,0.1819648473572818,9.760000000000002,0.057
MAC000131,2012-10-11,0.1245,0.21427083333333333,1.278,48,0.2505855049706955,10.285,0.06
MAC000131,2012-10-12,0.096,0.2100625,0.782,48,0.22943672063685824,10.082999999999998,0.063
MAC000131,2012-10-13,0.106,0.1277708333333333,0.32,48,0.07601994127616257,6.132999999999997,0.058
MAC000131,2012-10-14,0.0955,0.14347916666666669,0.732,48,0.12178791988156305,6.887000000000001,0.068
MAC000131,2012-10-15,0.1285,0.20902083333333327,0.83,48,0.21334274587225135,10.033,0.066
MAC000131,2012-10-16,0.076,0.1394375,0.716,48,0.14230696612036595,6.693,0.064
MAC000131,2012-10-17,0.1285,0.2598958333333334,0.838,48,0.25518681013597844,12.475,0.067
MAC000131,2012-10-18,0.1245,0.2086458333333333,0.7709999999999999,48,0.2187765292930289,10.015,0.063
MAC000131,2012-10-19,0.1,0.15627083333333336,0.615,48,0.14135871671312011,7.501000000000001,0.06
MAC000131,2012-10-20,0.0895,0.1481875,0.768,48,0.15033206595131826,7.1129999999999995,0.059
MAC000131,2012-10-21,0.1075,0.17031250000000006,0.807,48,0.17630910431953722,8.175000000000002,0.059
MAC000131,2012-10-22,0.1405,0.2328333333333333,0.698,48,0.2148530753134132,11.175999999999998,0.06
MAC000131,2012-10-23,0.1575,0.19052083333333336,0.664,48,0.13819089319124075,9.145,0.068
MAC000131,2012-10-24,0.11800000000000001,0.143875,0.422,48,0.08470213768057792,6.9060000000000015,0.06
MAC000131,2012-10-25,0.15,0.19422916666666665,0.735,48,0.18282804845378195,9.323,0.064
MAC000131,2012-10-26,0.1095,0.2362708333333333,1.243,48,0.2765929292171219,11.341,0.059
MAC000131,2012-10-27,0.0895,0.14231249999999998,0.72,48,0.1282190871458327,6.830999999999999,0.053
MAC000131,2012-10-28,0.0665,0.16114583333333332,0.737,48,0.1908425874215681,7.7349999999999985,0.049
MAC000131,2012-10-29,0.08900000000000001,0.22435416666666666,0.7559999999999999,48,0.2366772188862213,10.769,0.056
MAC000131,2012-10-30,0.07050000000000001,0.2520000000000001,0.6859999999999999,48,0.2477503891402573,12.096000000000005,0.06
MAC000131,2012-10-31,0.1015,0.2132291666666667,0.789,48,0.21687002084132395,10.235,0.057
MAC000131,2012-11-01,0.14250000000000002,0.3276041666666666,0.878,48,0.30304067135107104,15.724999999999996,0.058
MAC000131,2012-11-02,0.105,0.21108333333333326,0.735,48,0.22504097341664708,10.132,0.058
MAC000131,2012-11-03,0.11900000000000001,0.24625,0.816,48,0.25057436149434337,11.82,0.06
MAC000131,2012-11-04,0.136,0.26510416666666675,0.785,48,0.24916492355708025,12.725000000000005,0.061
MAC000131,2012-11-05,0.11900000000000001,0.2669583333333333,0.8190000000000001,48,0.271912373113991,12.814000000000002,0.055
MAC000131,2012-11-06,0.0925,0.21108333333333326,0.7340000000000001,48,0.2203424639474645,10.132,0.057
MAC000131,2012-11-07,0.1135,0.25866666666666666,0.861,48,0.26444171085461604,12.416,0.06
MAC000131,2012-11-08,0.10099999999999999,0.18375,0.6809999999999999,48,0.18410906804438015,8.819999999999997,0.059
MAC000131,2012-11-09,0.09699999999999999,0.22366666666666665,1.462,48,0.28937543407133165,10.736,0.062
MAC000131,2012-11-10,0.1145,0.17666666666666664,0.7090000000000001,48,0.1685193761614491,8.479999999999999,0.06
MAC000131,2012-11-11,0.11199999999999999,0.21639583333333334,0.77,48,0.2144966140270704,10.387000000000002,0.058
MAC000131,2012-11-12,0.139,0.27704166666666663,0.762,48,0.257864466984758,13.297999999999998,0.062
MAC000131,2012-11-13,0.129,0.2277291666666667,0.782,48,0.22972321361997036,10.931,0.058
MAC000131,2012-11-14,0.14300000000000002,0.228,0.7190000000000001,48,0.20601115441810636,10.944,0.061
MAC000131,2012-11-15,0.11,0.2381666666666667,0.816,48,0.24128815062328626,11.432,0.061
MAC000131,2012-11-16,0.08800000000000001,0.20800000000000002,0.752,48,0.2203396797403616,9.984,0.059
MAC000131,2012-11-17,0.0965,0.20047916666666676,1.227,48,0.25431869682887576,9.623000000000003,0.059
MAC000131,2012-11-18,0.1305,0.2086666666666667,0.7090000000000001,48,0.195085069641844,10.016000000000002,0.066
MAC000131,2012-11-19,0.1295,0.22954166666666664,0.805,48,0.235690290679458,11.018,0.063
MAC000131,2012-11-20,0.122,0.23674999999999996,0.807,48,0.23846865176022697,11.363999999999995,0.06
MAC000131,2012-11-21,0.134,0.2709375,0.823,48,0.2438532350943031,13.005,0.061
MAC000131,2012-11-22,0.1625,0.27706250000000004,0.84,48,0.25254251011442336,13.299,0.044
MAC000131,2012-11-23,0.077,0.206,0.7909999999999999,48,0.24002278260659501,9.887999999999998,0.042
MAC000131,2012-11-24,0.096,0.1673125,0.644,48,0.17029375824070794,8.031,0.046
MAC000131,2012-11-25,0.103,0.20479166666666668,0.8029999999999999,48,0.2192993638679962,9.83,0.046
MAC000131,2012-11-26,0.156,0.28424999999999995,0.8109999999999999,48,0.2444796036395361,13.643999999999998,0.069
MAC000131,2012-11-27,0.162,0.2703541666666667,0.718,48,0.22940111572780794,12.977,0.053
MAC000131,2012-11-28,0.127,0.28875,0.684,48,0.25334380810744705,13.86,0.042
MAC000131,2012-11-29,0.0875,0.19091666666666665,0.746,48,0.20660362227605944,9.164,0.046
MAC000131,2012-11-30,0.051,0.19389583333333332,0.727,48,0.2356789413302021,9.307,0.043
MAC000131,2012-12-01,0.1235,0.2399583333333333,0.802,48,0.24485601138639976,11.517999999999995,0.047
MAC000131,2012-12-02,0.124,0.3303333333333334,1.3090000000000002,48,0.3582710452213123,15.856000000000005,0.054000000000000006
MAC000131,2012-12-03,0.1265,0.28285416666666674,0.755,48,0.27097640547231233,13.577000000000005,0.052000000000000005
MAC000131,2012-12-04,0.1105,0.24358333333333335,1.179,48,0.27648399078992,11.692000000000002,0.055
MAC000131,2012-12-05,0.0915,0.31035416666666665,1.132,48,0.3223715637097237,14.897,0.051
MAC000131,2012-12-06,0.1405,0.3308541666666667,1.5730000000000002,48,0.3399301548774917,15.880999999999998,0.06
MAC000131,2012-12-07,0.09300000000000001,0.20825,0.703,48,0.21721021291768186,9.996,0.061
MAC000131,2012-12-08,0.0965,0.1506666666666667,0.667,48,0.13497002556648807,7.232000000000001,0.061
MAC000131,2012-12-09,0.1365,0.24308333333333326,0.742,48,0.2302312282026839,11.667999999999996,0.062
MAC000131,2012-12-10,0.1245,0.24554166666666666,0.7509999999999999,48,0.24060605732752244,11.786,0.06
MAC000131,2012-12-11,0.092,0.1489791666666667,0.7,48,0.15365054154945149,7.151000000000002,0.06
MAC000131,2012-12-12,0.10800000000000001,0.21014583333333328,0.7929999999999999,48,0.21718038287486685,10.086999999999998,0.064
MAC000131,2012-12-13,0.1285,0.2761875,0.926,48,0.2645814564070356,13.257,0.061
MAC000131,2012-12-14,0.079,0.23543750000000005,0.889,48,0.25757559569959265,11.301000000000002,0.063
MAC000131,2012-12-15,0.0995,0.17029166666666665,0.71,48,0.1659911505374235,8.174,0.064
MAC000131,2012-12-16,0.14800000000000002,0.24754166666666666,0.772,48,0.2317293871420891,11.882,0.064
MAC000131,2012-12-17,0.118,0.245625,0.805,48,0.2451852642998499,11.79,0.065
MAC000131,2012-12-18,0.15100000000000002,0.23572916666666666,0.7709999999999999,48,0.2181305230559274,11.315,0.067
MAC000131,2012-12-19,0.14700000000000002,0.2250416666666667,0.759,48,0.21018107272857212,10.802,0.065
MAC000131,2012-12-20,0.1235,0.22329166666666667,0.757,48,0.2256411157581157,10.718,0.065
MAC000131,2012-12-21,0.14250000000000002,0.25366666666666665,0.8590000000000001,48,0.2503380126296761,12.175999999999998,0.065
MAC000131,2012-12-22,0.1025,0.12122916666666665,0.37,48,0.07028671966305518,5.818999999999999,0.06
MAC000131,2012-12-23,0.1325,0.15966666666666668,0.5820000000000001,48,0.11124428425830177,7.6640000000000015,0.062
MAC000131,2012-12-24,0.158,0.16079166666666667,0.322,48,0.06987251562464537,7.718,0.068
MAC000131,2012-12-25,0.16349999999999998,0.24516666666666664,0.835,48,0.21425351193361225,11.768,0.065
MAC000131,2012-12-26,0.154,0.2443333333333333,1.082,48,0.2285801068514645,11.728,0.066
MAC000131,2012-12-27,0.1395,0.23987500000000006,0.848,48,0.2341662098377715,11.514,0.059
MAC000131,2012-12-28,0.139,0.27233333333333337,1.501,48,0.3084533368159725,13.072,0.061
MAC000131,2012-12-29,0.14450000000000002,0.16162500000000002,0.8490000000000001,48,0.13827410720523298,7.758000000000001,0.063
MAC000131,2012-12-30,0.134,0.18558333333333327,0.715,48,0.16286998251879856,8.908,0.063
MAC000131,2012-12-31,0.1225,0.20275,0.8140000000000001,48,0.2047064842178944,9.731999999999998,0.064
MAC000131,2013-01-01,0.1595,0.3172083333333333,0.899,48,0.2689273379940525,15.226,0.065
MAC000131,2013-01-02,0.1315,0.24975000000000006,0.831,48,0.2503526449001701,11.988,0.064
MAC000131,2013-01-03,0.1165,0.2292083333333333,0.7829999999999999,48,0.2301465729387709,11.002,0.065
MAC000131,2013-01-04,0.125,0.23845833333333336,0.821,48,0.2487566492927895,11.446000000000002,0.06
MAC000131,2013-01-05,0.1395,0.15837499999999996,0.784,48,0.12184339879446585,7.6019999999999985,0.061
MAC000131,2013-01-06,0.134,0.16962500000000005,0.7759999999999999,48,0.1458450978030852,8.142000000000001,0.061
MAC000131,2013-01-07,0.1505,0.2485,0.906,48,0.2350912000488864,11.928,0.064
MAC000131,2013-01-08,0.1085,0.17633333333333334,0.74,48,0.1776196430259122,8.464,0.066
MAC000131,2013-01-09,0.1625,0.2722708333333333,0.825,48,0.2500759662951234,13.069,0.08800000000000001
MAC000131,2013-01-10,0.1585,0.2975833333333333,1.506,48,0.3047323089891257,14.283999999999995,0.08800000000000001
MAC000131,2013-01-11,0.1105,0.2363333333333333,0.818,48,0.229816516390084,11.343999999999998,0.093
MAC000131,2013-01-12,0.103,0.1885625,0.799,48,0.16444903579024242,9.051,0.086
MAC000131,2013-01-13,0.1315,0.17862499999999992,0.598,48,0.1333757490158234,8.573999999999996,0.09
MAC000131,2013-01-14,0.1565,0.3283958333333333,0.772,48,0.27451773880468944,15.763,0.085
MAC000131,2013-01-15,0.17800000000000002,0.30925,0.782,48,0.2555160402176557,14.844000000000001,0.087
MAC000131,2013-01-16,0.1825,0.339,0.91,48,0.26702944295387226,16.272000000000002,0.095
MAC000131,2013-01-17,0.21600000000000003,0.3761666666666666,1.133,48,0.3018628921774898,18.056,0.091
MAC000131,2013-01-18,0.14300000000000002,0.26070833333333343,0.764,48,0.2326111684200887,12.514000000000005,0.09
MAC000131,2013-01-19,0.1745,0.27783333333333343,1.101,48,0.24420242155850025,13.336000000000006,0.097
MAC000131,2013-01-20,0.1625,0.28966666666666674,0.8,48,0.24947385769606975,13.904000000000005,0.091
MAC000131,2013-01-21,0.175,0.3135000000000001,0.925,48,0.2698033957170027,15.048000000000005,0.08900000000000001
MAC000131,2013-01-22,0.1655,0.23660416666666664,0.7659999999999999,48,0.21347845968206475,11.357000000000001,0.093
MAC000131,2013-01-23,0.177,0.2920208333333334,0.75,48,0.2400223827845825,14.017000000000005,0.092
MAC000131,2013-01-24,0.149,0.2813958333333333,0.894,48,0.25976345537474466,13.506999999999998,0.08800000000000001
MAC000131,2013-01-25,0.11599999999999999,0.2697500000000001,0.845,48,0.2546529971081633,12.948000000000004,0.093
MAC000131,2013-01-26,0.17600000000000002,0.31977083125,1.027,48,0.2816766798374925,15.3489999,0.092
MAC000131,2013-01-27,0.173,0.28760416666666666,0.856,48,0.2406629796406243,13.805,0.09
MAC000131,2013-01-28,0.179,0.3147291666666666,0.774,48,0.26340816475361056,15.106999999999998,0.092
MAC000131,2013-01-29,0.177,0.2764375,0.726,48,0.22124549821120296,13.269,0.08900000000000001
MAC000131,2013-01-30,0.17800000000000002,0.2735416666666667,0.777,48,0.2306846385918869,13.13,0.092
MAC000131,2013-01-31,0.192,0.2841041666666668,1.288,48,0.2384291892368504,13.637000000000004,0.091
MAC000131,2013-02-01,0.1935,0.19758333333333333,0.5820000000000001,48,0.08018644055092453,9.484,0.092
MAC000131,2013-02-02,0.184,0.31731250000000005,0.964,48,0.2742975675887528,15.231000000000002,0.09
MAC000131,2013-02-03,0.1765,0.2516458333333333,0.7709999999999999,48,0.2050744016083808,12.079,0.09
MAC000131,2013-02-04,0.18100000000000002,0.3271458333333333,0.8220000000000001,48,0.27058502337691664,15.703,0.091
MAC000131,2013-02-05,0.1755,0.3173333333333333,0.873,48,0.2658541700186628,15.232000000000001,0.086
MAC000131,2013-02-06,0.17600000000000002,0.3046458333333333,0.8009999999999999,48,0.2499252219725216,14.623,0.08800000000000001
MAC000131,2013-02-07,0.1715,0.3262291666666666,0.86,48,0.2679398344328192,15.658999999999995,0.094
MAC000131,2013-02-08,0.1515,0.31531249791666666,1.4299999,48,0.3514131983123834,15.1349999,0.092
MAC000131,2013-02-09,0.1335,0.2379791666666667,0.726,48,0.2017213677205156,11.423000000000002,0.091
MAC000131,2013-02-10,0.16949999999999998,0.2766041666666667,1.006,48,0.2539973814225327,13.277000000000005,0.08900000000000001
MAC000131,2013-02-11,0.16999999999999998,0.3130833333333333,0.797,48,0.26333182960339124,15.028,0.09
MAC000131,2013-02-12,0.1595,0.3332083333333333,1.192,48,0.3183586201014633,15.994000000000002,0.092
MAC000131,2013-02-13,0.17600000000000002,0.32491666666666674,1.0,48,0.2823544500463786,15.596000000000005,0.095
MAC000131,2013-02-14,0.25,0.38297916666666665,1.225,48,0.2865887029579508,18.383,0.095
MAC000131,2013-02-15,0.103,0.21929166666666666,0.728,48,0.23043695388611615,10.525999999999998,0.065
MAC000131,2013-02-16,0.08299999999999999,0.1831458333333333,0.915,48,0.1980535055132812,8.790999999999999,0.063
MAC000131,2013-02-17,0.13,0.2722291666666667,0.736,48,0.2536836897602102,13.067,0.063
MAC000131,2013-02-18,0.154,0.28987499999999994,0.742,48,0.2469103226817553,13.913999999999998,0.067
MAC000131,2013-02-19,0.1205,0.2500416666666666,0.7609999999999999,48,0.24160817218225095,12.001999999999995,0.064
MAC000131,2013-02-20,0.157,0.2685625,0.774,48,0.2339550699045493,12.890999999999998,0.073
MAC000131,2013-02-21,0.153,0.35379166666666656,1.294,48,0.3483555262874919,16.981999999999996,0.071
MAC000131,2013-02-22,0.154,0.3086875,1.011,48,0.29287555677338306,14.817,0.065
MAC000131,2013-02-23,0.1355,0.24362499999999995,0.8759999999999999,48,0.24350006553365364,11.693999999999996,0.065
MAC000131,2013-02-24,0.1045,0.2641666666666667,0.974,48,0.2718017372960723,12.68,0.066
MAC000131,2013-02-25,0.13699999999999998,0.29877083125,1.0039999,48,0.2876505096548566,14.340999899999998,0.064
MAC000131,2013-02-26,0.1325,0.2617291666666667,0.8029999999999999,48,0.25184609785253,12.562999999999999,0.065
MAC000131,2013-02-27,0.14250000000000002,0.3055208333333333,0.961,48,0.28714174641709794,14.664999999999996,0.059
MAC000131,2013-02-28,0.456,0.38933333333333336,0.8540000000000001,48,0.2661609122423384,18.688,0.07
MAC000131,2013-03-01,0.1025,0.23502083541666666,1.0420001,48,0.2626004626627525,11.281000099999998,0.063
MAC000131,2013-03-02,0.12,0.2118125,0.807,48,0.22182642785688247,10.167,0.063
MAC000131,2013-03-03,0.1605,0.2743958333333333,0.775,48,0.2393406492120555,13.171,0.062
